X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC
31677.41619,34526.94109,60089,B01,OPP ST ANDREW'S JNR SCH
17940.4638,34684.96289,28239,B09,OPP JURONG TOWN HALL
26997.82991,27851.04751,14431,B01,MT FABER LODGE
19610.9902,36830.3867,43169,B02,BLK 254
20343.3515,31841.7113,17041,B07,BLK 726 CLEMENTI WEST MKT
22439.9255,48083.988,47021,B26,KHALSA CRES CTR
16915.6809,32260.0536,29019,B07,SANMINA-SCI
11554.026,34429.5925,23159,B15,AFT FIFTH LOKYANG RD
28597.9226,29832.4654,6031,NIL,OPP BLK 13
27153.5803,33502.9871,40229,B08,STEVENS CT
19388.8929,43907.5695,45099,B22,AFT JLN BUMBONG
28313.1325,40463.9762,55019,B49,THE CALROSE
19201.725,37442.486,43559,B03,LITTLE GUILIN
41772.2219,35932.45399,96299,B04,
39074.5541,40009.4128,77339,B05,AFT TPE
10252.4977,34797.7954,24049,B13,PASIR LABA CAMP
30500.0909,34210.2008,52499,NIL,ST MICHAEL'S TER
31402.5167,44553.5571,68141,B11,OPP AIRPORT PAX TER BLDG
20623.6293,30693.3463,17019,B02,VARSITY PARK
39765.4596,35053.3708,84259,B01,BLK 88
24635.9797,47055.6037,47609,B10,OPP BLK 793
24577.75011,34577.28957,41071,B31,OPP NATL JC
34882.1173,39675.7314,64421,B07,BLK 421
18229.1625,34959.5202,28051,0,After Jurong East St. 11
18211.4575,40419.649,44489,B04,BLK 220
27988.51728,39342.57194,56241,B03,ST NICHOLAS GIRLS'
29879.1303,34816.6275,52509,B02,OPP TOA PAYOH SWIM CPLX
42337.8187,39681.416,78129,B08,OPP BLKS 232/233
35007.9996,40957.502,67201,B02,BLK 206A
25427.81446,34110.27808,41049,B18,OPP CORONATION PLAZA
33074.027,40096.2924,66489,B02,BLK 969
25482.0122,49776.1909,47119,B01,AFT SENOKO WAY
23514.4434,31359.9629,18179,B07,OPP WEYHILL CL
27118.6473,28513.1315,14381,B02,BLK 109
25721.74469,28025.02197,14151,B07,OPP CHR COMMUNITY CHAPEL
36020.241,34495.26146,72011,B05,BLK 322
38866.632,37034.3525,75109,B01,BLK 888
39243.0687,36884.4495,75081,B04,BLK 831
26197.7523,42455.5719,57011,B37,OPP NESSEA CLUB
18797.8139,38611.4632,43649,B03,HOMETEAMNS
43416.9887,40767.3409,98199,B01,OPP ADMIRALTY INTL
40242.3237,33694.9704,84079,B09,BLK 45
30657.9698,31414.2691,1139,B11,PARKVIEW SQ
18749.1466,44995.5598,49059,B10,AFT LCS OPTIROC PTE LTD
18939.1348,43931.702,49029,B04,OPP WHYE HUP DEVT & CONSTRUCTION
21239.93878,46230.16198,46511,B01,MARSILING PR SCH
34089.4137,40390.9387,64629,B07,OPP BLK 565
45127.5474,41132.859,99139,B01,BLK 5
20667.2117,37937.1687,43059,B10,THE RAIL MALL
28718.99999,29948.6523,6039,B01,BLK 8
14753.36407,39522.17224,30011,B24,
27313.0047,29202.1461,10079,B06,BLK 201
30499.7896,39737.7959,54489,B13,ANG MO KIO ITE
33404.5608,34171.7732,70241,B03,MACPHERSON PR SCH
39875.3584,34527.9092,84241,B16,BLK 81
17937.7652,31875.9843,29051,B21,OPP CALTEX S'PORE
17970.32978,46673.4775,49149,B07,BEF FISHING GROUND A
11660.1958,34636.634,23061,B08,AFT KIAN TECK RD
36189.7934,32956.1936,83169,B06,BEF STILL RD
13402.41,44550.4136,33019,B20,B20 LIM CHU KANG RD
13489.1387,36485.6997,22419,B01,S'PORE POWER SUB-STN
26100.12644,27878.35037,14139,B06,BEF SEAH IM RD
38308.5374,33506.6439,83271,B04,AFT SWAN LAKE AVE
7071.399597,34423.3399,25061,B05,TOSHIBA CHEMICAL S'PORE
28808.7735,32992.2897,40121,B01,OPP NEWTON LIFE CH
18827.4208,46268.5195,49171,B02,SEOW WEE TRADING
29034.2075,40166.5276,55199,B01,BLK 645
12845.6002,35891.3126,22231,B01,BLK 639
32696.1859,39543.4653,66439,B04,BLK 504A CP
19758.1068,36532.0158,43199,B04,CH OF ST MARY
20576.22515,45675.48015,46389,B10,TECH
41118.5705,36769.8308,76291,B01,OPP BLK 280
27269.77042,31266.67992,13171,B03,LUCKY TWR
42341.78599,39253.54699,78209,B03,BLK 242
24043.3591,46796.4932,46769,B03,BLK 666
28122.52352,41177.20427,55371,B05,AFT LENTOR ST
24777.549,32811.1131,11099,B10,OPP TULIP GDN
10848.42509,32457.79751,23249,B10,BEF BENOI RD
8579.625598,32657.9839,24689,B22,LP 173
30379.2851,35144.8529,52301,NIL,BLK 35
35037.6295,32416.9291,82129,B04,TG KATONG SEC SCH
30938.1721,35466.2769,52399,B04,BLK 231
35165.4922,39371.2734,64051,B33,BLK 465A
37459.2778,35395.106,84459,B02,BET BLKS 705/706
21356.51739,33557.34772,12051,B05,PINE GR CONDO
34784.53596,32575.00191,82089,B03A,
33972.9794,39268.1736,64339,B02,BLK 602
32739.0897,37083.8895,62149,B16,PAYA LEBAR CAMP
20498.0988,40346.4402,44241,B06,OPP LOMPANG RD
8131.818902,32867.2986,24609,B08,OPP CALVANIZING
34888.6164,32255.7824,82079,B03,TG KATONG GIRLS' SCH
19524.33651,35323.02236,28699,B02,OPP UNI-TECH CTR
19014.1721,39549.0293,44159,B01,BT BATOK FIRE STN
34342.4551,38150.1507,63131,B03,WING TAI BLDG
41680.155,39860.03,78091,B01,OPP DOWNTOWN EAST
30452.35692,35377.79055,52349,B06,UNITED MEDICARE CTR
28184.0884,44696.2326,59059,B06,BLK 608
24428.309,31681.9745,11061,B09,OPP QUEENSWAY SEC SCH
21122.1151,41128.7406,44691,B01,BEF BLK 484
25146.7813,31050.6772,11491,B05,OPP QUEENSTOWN PR SCH
38920.20132,37350.68288,75159,B04,BLK 874
20402.0815,40714.7944,44661,B06,BLK 532
46523.564,40790.9353,95131,B09,POLICE PASS OFF
20981.9191,39468.1507,43139,B01,OPP BLK 133
27620.9516,31675.8278,13191,B01,PATERSON LODGE
27466.4144,28474.4533,14229,B06,ST TERESA'S CH
37235.668,35581.8843,84489,B11,AFT KAKI BUKIT CTR
8514.673102,33285.1349,24529,B04,AFT TUAS AVE 5
22681.2535,29100.9589,15221,B13,REDWOOD WEST
29404.7207,40840.9584,55219,B01,BEF ANG MO KIO AVE 9
25739.7287,28409.3718,14049,B11,OPP BLK 55
28360.0514,48925.5416,58089,B36,AFT ANDREWS AVE
18006.109,40054.7334,44579,B01,AFT BLK 272
28843.449,34442.7643,51011,B11,OPP TAN TONG MENG TWR
28511.4376,39918.1786,55119,B26,BLK 617
29449.0016,29830.6949,5129,B01,HONG LIM PK
32620.0003,36743.4774,62179,B02,BLK 421
9356.637497,32773.0277,24301,B03,OPP AMF FAR EAST
41166.3043,39074.59,77049,B10,PASIR RIS TOWN PK
27870.8529,28876.3579,10051,B01,BLK 149
34257.7623,40003.3691,64439,B01,BLK 537
31164.62239,39661.23489,54599,B05,BLK 5056
29417.7632,41464.4158,55041,B44,OPP MOTOROLA
29545.4132,40033.8394,55321,B11,OPP NANYANG POLY
28818.5999,41256.3012,55241,B01,AFT YIO CHU KANG RD
21277.1695,39507.2706,44379,B02,OPP BLK 219
29122.4156,39907.7403,54469,B21,OPP BLK 649
27146.2148,45122.1961,57079,B12,KHATIB CAMP
12861.1395,31813.2116,23451,B01,JURONG SHIPYARD
23419.09018,35050.62974,42029,B28,AFT SWISS CLUB RD
22427.3697,43659.2803,48031,B18,LP 162
39221.661,32779.2974,93131,B02,OPP EASTERN LAGOON II
18913.9934,37904.0481,43579,B04,BT GOMBAK STN
31588.96986,41247.98689,67021,B32,
39150.7749,36982.9775,75201,B01,BLK 835
23656.4773,32213.247,11409,B03,BLK 9
18189.8345,41476.9496,45299,B06,BLK 702
40107.4868,34187.2128,84069,B12,BLK 55
12813.9099,31929.6833,23469,B02,OPP SELCO PTE LTD
35016.1794,38799.1061,64241,B02,BLK 308
18711.2155,37622.991,43609,B02,BLK 531
28654.324,46222.1864,59241,B14,BLK 236
33358.66277,33933.3868,70019,B08,BLK 125
28892.66099,37537.12601,53141,B10,OPP WHITLEY SEC SCH
36515.8646,35266.283,72031,B05,BEF JLN DAMAI
39218.0426,36874.624,75089,B03,BLK 827
36123.2487,40887.0872,67511,B03,BLK 121E
37066.0873,31646.2634,92191,B11,OPP CP C3
18982.67339,35487.05147,28671,B05,ALLIANCE BLDG
40162.5341,40226.364,77089,B04A,BEF PASIR RIS DR 3
10824.1296,32089.5478,23281,B10,LP 84
28448.639,36824.22199,53029,B04,SHUNFU EST
31786.54901,34360.59,60181,B17,AFT MOONSTONE LANE
18741.3012,38846.4184,43521,B07,BT BATOK DRIVING CTR
20979.8252,40688.2033,44779,B05,Opp Fajar Stn
10379.5835,32382.2303,23239,B12,OPP HYDRIL PTE LTD
32282.2092,32522.4422,80009,B06,GEYLANG TERMINAL - CENTRAL
15435.7492,35019.3309,21191,B05,JURONG TOWN STADIUM
13126.366,42269.8925,32111,NIL,AFT LP 93
20559.5257,43536.6569,45209,B25,POLICE TACTICAL TRG CAMP
32374.2051,43552.7648,68071,B04,BEF EAST CAMP G
33432.7382,37022.3429,62229,B05,BLK 146
41141.264,35830.879,96251,B05,BEF CHANGI GENERAL HOSP
24089.88295,45931.44814,47521,B05,AFT WOODLANDS DR 53
25248.8746,49739.7219,47109,B02,LIAN BENG ENGRG
27831.3178,38876.6104,56261,B17,BLK 248
42560.1118,39073.5021,78149,B04,OPP GREENVIEW SEC SCH
41175.68648,38886.08522,77361,B06,BLK 555
32859.40099,41433.54301,67489,B03,
41664.7622,39519.4917,78089,B03,BLK 405
9931.394699,30879.1214,24349,B09,MARATHON OFFSHORE LTD
15170.9066,33001.7597,21131,B13,BEF JURONG PORT RD
17012.3096,36238.1502,28451,B05,PARC OASIS
18890.10502,34475.10169,28039,B04,AFT BOON LAY SUB STN
25180.5294,43047.67311,48089,B07,UPP SELETAR RESERVOIR
37051.0499,42068.0218,65269,B09,BLK 162B
36173.8258,42307.3028,65151,B06,BLK 196A
25355.6788,47738.6339,46901,B05,BLK 15
21250.6792,31478.7045,16169,B07,NUS RAFFLES HALL
15849.5457,35671.7739,21659,B10,CHINESE GDN
18956.028,31302.8434,29099,B05,CT S'PORE
20505.7049,40614.6006,44679,B04,OPP BLK 502
29373.2334,39200.9091,54039,B04,BEF AL-MUTTAQIN MQUE
31831.661,38277.7404,66121,B01,CHUAN TERR
40448.9148,36689.2078,76071,B02,BLK 141
25495.5487,49104.7329,NIL,B10,WOODLANDS AVE 10
28806.7991,28806.3303,5521,B02,MARITIME HSE
24385.2952,48482.5295,46711,B03,BEF ADMIRALTY RD WEST
15936.3913,35098.7436,21631,B05,OPP JAPANESE GDN
8019.809898,33027.1017,26119,B02,OPP GRINNEL
14764.78688,36070.14831,21689,B26,BLK 200
32520.8726,38003.199,63179,B06,BEF TAI SENG CHR CH
16218.89738,36290.70354,28369,B20,OPP JURONG LAKE
34043.1651,38306.0921,63041,B23,OPP GLAD TIDINGS CH
28489.7669,44399.3752,59431,B04,BLK 630
12289.1197,31905.6487,23391,B03,FAR EAST LEVINGSTON
26879.7451,40803.9389,56069,B30,BEF NTUC FAIRPRICE CTR
30834.0923,31818.7251,1121,B11,STAMFORD PR SCH
11757.106,39109.0471,31129,B39,CHINESE CEMY
10744.15604,34702.41848,23081,B12,
25503.2709,48326.9448,46921,B05,OPP BLK 22
25319.9069,29343.2654,14201,B03,BLK 109B
37259.3776,31686.6971,92199,B16,TENNIS CTR
13270.664,35206.0533,22559,B33,OPP BLK 657
15170.2983,33904.2526,NIL,B10,JALAN AHMAD IBRAHIM
36034.75699,34550.412,72019,B06,EUNOS MANSION
27694.0105,45587.7941,59301,B24,BLK 731
26910.853,30336.3754,10241,B01,GAN ENG SENG SEC SCH
29610.5936,36268.6085,52021,B14,OPP BLK 1004
24510.8812,44198.2372,48069,B11,OPP LOR GAMBAS
9004.291502,33381.0831,24219,B12,TOYO GLASS MACHINERY
30363.4161,30380.713,2111,B02,ESPLANADE BRIDGE
41342.6743,35298.6093,96071,B03,AFT SIMEI AVE
28598.9375,31408.0444,8121,B01,SOMERSET STN
21920.0013,48049.3112,47011,B01,BEF R.M.N BARRACKS
18032.1902,40809.6939,44009,B.INT,CHOA CHU KANG INT
17201.6544,39869.6951,44071,B06,BLK 464
33311.18101,36518.76801,62039,B12,
37532.0928,33002.0501,83171,B04,BEF ROSEBURN AVE
14067.2381,46475.7912,34039,B06,BEF LIM CHU KANG LANE 6
25632.1498,47792.6004,NIL,B03,WOODLANDS AVE 10
27664.7845,46292.8065,59129,B19,OPP BLK 121
39127.3742,35473.1773,84209,B06,OPP BAYWATER
18881.0366,44261.9943,49039,B06,ASIA RATTAN
19650.75786,32210.7211,17331,B21,OPP BLK 518
12092.1867,39347.0104,31139,NIL,BEF TRACK 33
31050.67991,43405.43227,68169,NIL,OPP SELETAR W CAMP G 3
33563.0916,34422.9226,70161,B03,BLK 14
25428.42735,34027.0251,41041,B25,CORONATION PLAZA
22974.2973,46093.719,46331,B04,BLK 511
19591.93982,35754.00214,43319,B05,OPP MIDVIEW BLDG
19012.9005,31310.6244,29091,B06,OPP SIA HUAT
14227.46,33946.0391,21311,B14,BEF TRACTOR RD
40277.9875,37432.9053,75009,NIL,TAMPINES INT
32164.1128,42695.9839,68091,B01,OPP BLK 860
29178.1136,34682.4527,52071,B06,TRELLIS TWRS
38847.9956,34558.8149,84339,B02,BLK 416
19488.5853,45180.3,45141,B01,AFT WOODLANDS RD
18571.1275,40553.7089,44399,B02,OPP BLK 210
12841.5582,36845.9055,27439,B07,BLK 861
18317.2896,37163.14,43409,B01,OPP BLK 127
36174.8934,41086.0819,67531,NIL,BLK 158C
13246.5342,36939.7025,27441,B10,BET BLKS 757 / 758
20874.8121,33039.7687,17249,B02,BLK 355
30028.5141,34020.3105,50209,B09,AFT PEGU RD
12680.3883,34101.1203,23509,B01A,HOE KENG MOTOR
36779.9259,31844.7118,92231,B01,BLK 34
36657.5424,34188.5153,83341,B03,BLK 102
33732.9636,32869.9797,81029,B10,BEF LOR 26 GEYLANG
10803.45305,32595.89516,23349,B08,
29162.2881,41225.5284,55039,B45,NCS HUB
32138.6333,35342.59,61029,B06,OPP WOODLEIGH PK
26785.77001,27608.54376,14119,B02,OPP VIVOCITY
12845.8229,35550.5623,22529,B05,BLK 649A
27337.6361,42661.4679,59011,B11,BEF SG SELETAR BRIDGE
33214.8747,36724.1005,62041,B13,OPP BETHANY PRESBY CH
45343.5434,37457.1428,95129,B01,CHANGI AIRPORT PTB2
44120.2141,40592.7849,99011,B15,BEF SCH OF COMMANDO
29961.654,34125.4382,50201,B10,SHAW PLAZA
19481.2673,36519.4403,43181,B08,KEMING PR SCH
28513.3586,49300.8243,58091,B37,SEMBAWANG PK
14334.3202,33484.1505,21309,B01,AFT JLN PESAWAT
22583.27374,30977.02303,18079,B05,opp NUH
41102.3892,37615.945,76219,B08,BLK 230E
33461.4737,31165.925,90061,B14,DUNMAN HIGH SCH
19001.8784,43593.4395,49019,B02,KIM HOCK CORP PTE LTD
13526.5584,44844.418,33021,B17,OPP NEO TIEW RD
34289.512,38490.1788,63059,B26,OPP S'GOON JC
29329.03311,29607.6143,5131,B01,OPP HONG LIM CPLX
16970.4148,36469.683,28481,B02,BLK 306
19223.2228,34344.9316,28029,B02,BEF TOH TUCK AVE
32535.1132,33882.194,60061,NIL,AFT INFINEON
21566.9016,46289.5298,46579,B05,BLK 154
27886.9445,40288.7395,56201,B52,AFT MUNSHI ADULLAH AVE
26669.4611,28595.6368,14299,B01,OPP BLK 27
35897.9019,40665.9581,67509,B02,OPP BLK 119A
28122.3523,39810.1966,56251,B05,OPP HORIZON GDNS
45773.6411,41350.963,99161,B08,BEF CHANGI BEACH CP 3
15224.9581,36975.5674,28401,B07,BLK 502
34419.5334,37306.3475,63099,B11,BLK 106
17060.0994,35403.1114,28269,B14,BLK 118
38931.4108,35054.3668,84449,B01,BLK 509
21927.359,30041.6556,16039,B22,S''PORE SCIENCE PK II
25433.7421,48037.7586,46911,B07,OPP BLK 20
28927.892,36553.7591,53311,B03,OPP SUNRISE CO PTE LTD
22376.1618,47158.1602,46301,B01,HLH TYRE \& BATTERY
18420.0912,45674.7755,49079,B01,WASON WOOD IND
30776.2565,38991.8612,54299,B10,BLK 454
24067.28661,45666.41841,47539,B02,OPP WOODGROVE SECONDARY SCHOOL
32264.2754,39932.31331,66519,B01,
30499.5752,35000.6334,52339,B04,BLK 32
7315.8203,35643.6423,25231,B43,OPP ASIA-PACIFIC BREWERY
35176.3234,39663.9975,64079,B01,PUNGGOL PK
28492.4582,45798.3397,59169,B05,BET BLKS 201/202
35811.557,40880.9704,67141,B04,BLK 119D
40651.3894,36403.7635,76339,B03,BLK 121
26628.543,29705.1523,10349,B03,BLK 116
18963.4163,36762.8014,43709,B06,BLK 644
11574.0071,32742.553,23269,B06,MOBIL OIL PTE LTD
15552.28603,36512.90113,28389,B02,AFT YUHUA SEC SCH
22353.3512,47202.2013,46309,B02,OPP PACIFIC VINTEX
13012.7826,32234.5775,22421,B05,NATL OXYGEN PTE LTD
20499.535,34262.9583,17419,NIL,SUNSET WAY P/G
36298.4124,31889.5071,92051,B03,OPP BLK 72
29923.597,38870.5442,54339,B06,BLK 422
34596.1865,37022.3043,NIL,B03,DEFU AVE 1
28904.4304,28358.5328,5641,B02,CUSTOMS PORT BR HQ
29805.2666,29183.2094,3071,B03,OPP THE OGILVY CTR
44585.9544,36012.1337,95159,B02,NEAR SATS FLIGHT KITCHEN
34871.7799,40890.8482,67269,B08,OPP BLK 203A
26746.901,31817.3686,13209,B03,OPP BRITISH HIGH COMM
32849.5419,39332.4102,64109,B16,GRACEHAVEN S ARMY
15380.234,33262.8111,21151,B03,CWT DISTRIPARK
29162.6521,34614.5523,52079,B05,OPP TRELLIS TWRS
15313.9062,36451.2735,28421,B04,BLK 517
32608.65159,39686.7889,66531,B01,
32632.74,38699.4935,63201,B11,BLK 133
32430.8522,42044.0241,68039,B08,AFT ABUNDANT GRACE CH
37649.4703,39778.1508,73031,B27,LP 223R22
35743.0372,31899.6076,92111,B01,OPP ROXY SQ
37958.8447,34505.9378,84559,B03,OPP BLKS 50/51
34646.314,40662.424,67609,B02,BUANGKOK STN
20603.0562,32790.2807,17169,B14,BLK 329
17671.5805,41504.804,45259,B14,BLK 523
25165.866,30390.279,11539,B11,LEA HIN HARDWARE FTY
31073.50486,30565.23501,2161,B02,OPP MILLENIA TWR
25351.24501,28184.56109,14169,B10,TELOK BLANGAH STN
20372.36521,40947.00475,44721,B07A,OPP JELAPANG STN
33977.2024,33984.3354,70211,B01,BET BLKS 90/92
37646.6148,32790.1334,93109,B01,BEF FRANKEL PL
17475.6277,34315.7634,20081,B04,CARRIER S'PORE
33063.6235,39575.5841,64509,B01,BLK 941A
25785.043,28692.5864,14349,B01,BLK 59
35961.003,42873.9432,65221,B04,OPP BLK 293
20395.9291,33029.2277,17171,B15,CLEMENTI STN
19050.3134,37720.6769,43561,B06,OPP BT GOMBAK STADIUM
35949.4422,42307.6719,65079,B16,BLK 102C
7290.586503,34240.051,25389,B04,AFT TUAS AVE 8
33174.5205,33253.493,80249,B01,BLK 49 MKT/FC
31584.82296,42903.67525,68101,B04,ROLLS ROYCE PTE LTD
41122.4521,39056.8528,77041,B09,BLK 541
42322.5547,34695.8105,96239,B06,CEVA FREIGHT
34812.1352,34488.3004,71151,B04,BLK 3021
26298.7541,47926.828,58319,B07,BLK 357C
43183.2946,39018.7055,98041,B07,OPP LOYANG VALLEY
18839.1198,39963.0497,44121,B02,BLK 113
41701.581,37308.2966,76419,B02,BLK 307A
10373.6164,34728.2466,24041,B14,OPP PASIR LABA CAMP
19304.4122,44008.2479,45091,B23,OPP JLN BUMBONG
29451.1902,32340.53546,40271,B03,OPP KK WOMEN \& CHILD HOSP
39991.0158,39773.3918,77181,B01A,BLK 638
15751.1441,34972.6057,21581,B05,BLK 65
28168.7048,39870.4633,56259,B06,HORIZON GDNS
24526.3872,30465.2097,11609,B01,OPP MEI CHIN SEC SCH
24972.2092,49120.4439,47829,B13,SUMITOMO BAKELITE S'PORE
37578.3932,35587.8057,84461,B13,OPP BLK 701
36153.7293,41076.1786,67539,NIL,BLK 122C
26423.91831,27609.1828,14121,B03,HARBOURFRONT STN
29611.9584,32525.3956,40101,B01,KK WOMEN \& CHILD HOSP
8557.075097,34012.066,25189,B04,SOON HENG GLASS
41381.662,34881.0416,96011,B03,BEF SIMEI AVE
37424.2445,35412.2383,84451,B01,OPP BLKS 705/706
21211.1971,40217.4406,44321,B01,OPP BANGKIT STN
36397.52533,33294.40895,83149,B09,TELOK KURAU CT
26961.485,29954.6905,10179,B08,TIONG BAHRU PK
33611.756,36066.95001,62019,B08,
11363.5087,36903.3923,27069,NIL,BLK 41
40890.157,36804.3166,76089,B03,THE HOLY TRINITY CH
18383.0117,39907.1419,44101,B06,AFT HONG SAN TERR
25491.39463,30969.63664,10309,B04,BLK 118
29406.5805,45221.7036,59419,B05,OPP BLK 356
35603.3034,41014.5122,65031,B05,BLK 227D
32989.7648,39653.0784,64499,B05,OPP CTRL PL
30949.02861,41424.48917,,B36,
39021.9329,36550.9722,75239,B05,TEMASEK POLY
26745.56733,27558.10968,14141,RWS8,VIVOCITY
25807.2695,29718.6343,10101,B13,SPRING S'PORE BLDG
22011.9505,43638.1519,48021,B20,AFT MANDAI LAKE RD
29895.6069,36239.1875,52031,B12,OPP BLK 998
17178.9422,36658.8643,28119,B02,BEF BT BATOK RD
18284.1943,42318.8641,45339,B02,BLK 625
31404.0445,33877.3162,60141,B13,OPP BENDEMEER PR SCH
15518.1953,32574.337,21109,B01,CTRL FISH PROC FTY
23472.3266,45808.9502,46969,B01,BLK 532
25597.8977,32146.0338,11201,B03,CSC DEMPSEY CLUBHSE
35399.1645,34724.6974,71131,B08,AUTOMOBILE MEGAMART
18605.1459,45325.1754,49061,B11,POH CHEONG CONCRETE PRODUCT
29191.96928,34990.63977,52139,B11,OLEANDER TWRS
28333.3579,37421.6098,53171,B01,BLK 23
33819.4463,37786.5436,63221,B01,HOUGANG ST 21 FC
28484.5468,39883.9684,55111,B25,BLK 180
30297.2372,35786.1485,52539,B09,BLK 210 MKT/FC
4879.4894,31948.9339,26299,B13,BEF TUAS STH AVE 6
12928.739,35205.2304,22549,B35,OPP BLK 655
29834.8667,35887.2695,52441,B02,BLK 202
21171.6277,45956.7175,46491,B07,BLK 402
14189.4383,35242.2606,21349,B07,BEECHAM PTE LTD
28479.248,39579.7512,54199,B04,BLK 163
32071.2077,41076.4968,67049,B27,AFT JLN REDOP
29417.99829,44548.76251,59581,B01,BEF YISHUN AVE 1
12878.3964,40816.7062,32101,NIL,AFT MURAI FARMWAY
19905.53528,40993.50004,44811,B05,WEST SPRING SEC SCH
27894.975,37405.9786,53051,B07,BEF THOMSON PLAZA
34465,38135.411,63139,B04,AFT AN-NAEEM MQUE
29464.3748,33447.1869,50111,B01,REVIVAL CTR CH
11461.5539,31873.4877,23429,B10,OPP COMFORT HOLDINGS
34012.6984,32925.2971,81049,NIL,AFT LOR 34 GEYLANG
27477.4774,39051.4798,56019,B20,BEF ANG MO KIO AVE 1
39073.0189,36572.4716,75231,B06,OPP TEMASEK POLY
29381.0461,33392.6731,50119,B02,ST MICHAEL'S SCH
41088.3771,37449.2399,76401,B05,BLK 230B
19076.5135,37715.9517,43569,B05,BT GOMBAK STADIUM
34208.3641,40543.29179,67459,B01B,
25910.3554,47650.7284,58279,B02,OPP BLK 336A CP
32587.358,39115.688,66109,B02,BLK 151
33403.6327,32910.8366,81231,B01,OPP SCN CTR
20097.137,31571.0793,17319,B18,BLK 716
41252.5418,36928.8589,76099,B05,BLK 285
29082.5402,30509.7459,4321,B05,SHELL HSE
26937.7381,28327.5094,14379,B10,BLK 40
12172.3047,34458.9521,23171,B12,SKK (S) PTE LTD
13511.3833,31912.8497,22331,B01,JURONG SHIPYARD
36787.6649,33466.0451,83059,B10,MJD KASSIM
39604.7652,39724.2178,77319,B04,OPP BLKS 771/772
29201.44905,44994.44475,59639,NIL,BET BLKS 445/449
5079.509698,30214.4163,26399,NIL,AFT TUAS VIEW CRES
36831.9082,33974.6678,83331,B01,KG KEMBANGAN CC
18444.019,38224.9452,43841,B01,BLK 324
13006.1031,36699.6144,27381,B04,BLK 749
41130.392,34320.1141,85049,B08,OPP MAN FATT LAM TP
14160.8179,35274.9643,21341,B08,OPP BEECHAM PTE LTD
28976.0209,46221.4069,59189,B03,BLK 245
30853.4216,33100.4099,7241,B07,UMAR P TAMIL LANG CTR
45142.6955,41203.2993,99131,B02,BLK 4
9664.574097,31168.9996,24359,B07,S'PORE TAKADA IND
19694.2338,36232.3592,43619,B05,BLK 289E
23244.12005,32096.47989,11361,B04,BUONA VISTA STN
31261.2785,38932.6213,66221,B01,OPP PORTCHESTER AVE
39427.9953,37525.8175,75139,B07,BLK 863
19607.2489,43746.7011,45221,B32,AFT WOODLANDS RD
17703.1126,35152.47786,28211,B02,
40268.3932,37444.0054,75008,NIL,TAMPINES INT
22097.9244,33698.9199,12039,B02,OPP PANDAN VALLEY CONDO
29960.2967,38190.3601,54091,B05,BLK 331
35046.3629,39993.8565,64021,B09,BLK 458
23638.95557,30889.3398,18199,B03,AFT WHITCHURCH RD
29512.9762,45012.8716,59461,B01,OPP BLK 419
33970.6869,34559.2371,70181,B05,BLK 36
35676.3437,40708.8543,67159,B01,BLK 112
43808.39348,38656.28608,97061,B11,CHANGI BAPTIST CH
19685.575,45063.8415,45129,B28,S'PORE TURF CLUB
32191.9044,36324.1178,62119,B10A,AFT SUNSHINE LODGE
39239.5858,34920.665,84529,B04,BLK 109
32362.0047,38568.056,66321,B02,BLK 126
31617.2967,37423.8031,66031,B05,CARDIFF CT
20373.8649,31632.0812,17289,B05,WEST COAST CC
10642.6679,33906.4964,24019,B25,LIANG HUAT IND CPLX
39673.5827,36599.876,76289,B01,OPP EAST VIEW PR SCH
21379.33557,46460.19845,46581,B08,OPP BLK 146
12691.8946,34085.274,23501,B02A,AFT PIONEER RD NTH
26706.9796,28292.0082,14489,B03A,BLK 36 MKT/FC
42982.544,37106.9414,97149,B02,AFT VICOM
22383.8193,31656.3121,19081,B04,OPP ACS BOARDING SCH
26975.0937,30367.8214,10249,B02,OPP GAN ENG SENG SEC SCH
17499.1533,35540.213,28071,B11,BLK 105
33360.074,39945.857,64091,B01,HOUGANG PRI SCH
42982.0168,37149.1774,97141,B01,OPP VICOM
15352.4492,36866.6958,28399,B04,BLK 458
30443.99801,30464.508,2119,B02A,ONE RAFFLES LINK
26320.0928,41517.5359,56081,B33,BEF SLE
14490.8271,32919.9623,21119,B10,BEF JURONG PIER RD
21843.8657,31101.7602,18319,B06,OPP UNIVERSITY HALL
